ID_id,ID_tdate,ID_bdate,ID_sex,Task_onset,Task_offset,Task_model_type,Task_correct_final_ci,Construct_Action_onset,Construct_Action_offset,Construct_Action_action_cd,Construct_Action_target_rgbls,Construct_Action_verticality_ab,Construct_Action_orientation_longblock_hv,Construct_Action_relation1_color_rgbls,Construct_Action_relation1_orientation_hv,Construct_Action_relation1_frontback_offset,Construct_Action_relation1_leftright_offset,Construct_Action_relation2_color_rgbls,Construct_Action_relation2_orientation_hv,Construct_Action_relation2_frontback_offset,Construct_Action_relation2_leftright_offset,Construct_Action_relation3_color_rgbls,Construct_Action_relation3_orientation_hv,Construct_Action_relation3_frontback_offset,Construct_Action_relation3_leftright_offset,Construct_Action_relation4_color_rgbls,Construct_Action_relation4_orientation_hv,Construct_Action_relation4_frontback_offset,Construct_Action_relation4_leftright_offset,Construct_Action_relation5_color_rgbls,Construct_Action_relation5_orientation_hv,Construct_Action_relation5_frontback_offset,Construct_Action_relation5_leftright_offset,Construct_Action_relation6_color_rgbls,Construct_Action_relation6_orientation_hv,Construct_Action_relation6_frontback_offset,Construct_Action_relation6_leftright_offset,Perspective_Orienting_onset,Perspective_Orienting_offset,Perspective_Orienting_direction_lr
BT_S030_CI,03/30/2024,09/30/2016,f,1808426,1949801,m6,i,1867042,1867042,d,bl,a,v,yl,v,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S030_CI,03/30/2024,09/30/2016,f,1808426,1949801,m6,i,1868061,1868061,c,bl,a,v,yl,v,0,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S030_CI,03/30/2024,09/30/2016,f,1808426,1949801,m6,i,1868708,1868708,f,bl,a,v,yl,v,0,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S030_CI,03/30/2024,09/30/2016,f,1808426,1949801,m6,i,1869761,1869761,c,bl,a,v,yl,v,0,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S030_CI,03/30/2024,09/30/2016,f,1808426,1949801,m6,i,1877616,1877616,c,rs,a,.,yl,v,0,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S030_CI,03/30/2024,09/30/2016,f,1808426,1949801,m6,i,1882716,1882716,c,rl,a,h,rs,.,0,-1,bl,v,0,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S030_CI,03/30/2024,09/30/2016,f,1808426,1949801,m6,i,1913350,1913350,c,bs,a,.,bl,h,0,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S030_CI,03/30/2024,09/30/2016,f,1808426,1949801,m6,i,1925725,1925725,c,gl,a,v,bl,h,-1,-2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S030_CI,03/30/2024,09/30/2016,f,1808426,1949801,m6,i,1928140,1928140,f,yl,b,h,bl,h,-1,0,rs,.,1,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S030_CI,03/30/2024,09/30/2016,f,1808426,1949801,m6,i,1928174,1928174,f,ys,b,.,yl,h,0,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S030_CI,03/30/2024,09/30/2016,f,1808426,1949801,m6,i,1928208,1928208,f,gs,b,.,yl,h,-1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S030_CI,03/30/2024,09/30/2016,f,1808426,1949801,m6,i,1930248,1930248,c,gs,b,.,yl,h,1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S030_CI,03/30/2024,09/30/2016,f,1808426,1949801,m6,i,1933444,1933444,c,yl,b,h,bl,h,-1,0,rs,.,1,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S030_CI,03/30/2024,09/30/2016,f,1808426,1949801,m6,i,1933512,1933512,c,ys,b,.,yl,h,0,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S030_CI,03/30/2024,09/30/2016,f,1808426,1949801,m6,i,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1822434,1822434,.
BT_S030_CI,03/30/2024,09/30/2016,f,1808426,1949801,m6,i,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1853101,1853101,c
BT_S030_CI,03/30/2024,09/30/2016,f,1808426,1949801,m6,i,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1886694,1886694,a
BT_S030_CI,03/30/2024,09/30/2016,f,1808426,1949801,m6,i,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1888088,1888088,c
BT_S030_CI,03/30/2024,09/30/2016,f,1808426,1949801,m6,i,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1893834,1893834,c
BT_S031_CI,04/01/2024,06/23/2016,m,218348,384677,m1,i,230622,230622,c,bl,a,h,gl,v,0,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S031_CI,04/01/2024,06/23/2016,m,218348,384677,m1,i,245786,245786,d,bl,a,h,gl,v,0,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S031_CI,04/01/2024,06/23/2016,m,218348,384677,m1,i,251702,251702,c,bl,a,h,gl,v,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S031_CI,04/01/2024,06/23/2016,m,218348,384677,m1,i,257686,257686,c,ys,a,.,bl,v,0,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S031_CI,04/01/2024,06/23/2016,m,218348,384677,m1,i,262412,262412,c,bs,a,.,bl,v,0,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S031_CI,04/01/2024,06/23/2016,m,218348,384677,m1,i,268872,268872,c,yl,a,h,ys,.,1,0,bs,.,-1,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S031_CI,04/01/2024,06/23/2016,m,218348,384677,m1,i,271184,271184,c,gs,a,.,yl,h,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S031_CI,04/01/2024,06/23/2016,m,218348,384677,m1,i,283968,283968,d,bl,b,v,ys,.,0,1,bs,.,0,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S031_CI,04/01/2024,06/23/2016,m,218348,384677,m1,i,284002,284002,d,gl,b,h,bl,v,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S031_CI,04/01/2024,06/23/2016,m,218348,384677,m1,i,289986,289986,d,ys,b,.,yl,v,0,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S031_CI,04/01/2024,06/23/2016,m,218348,384677,m1,i,290020,290020,d,bs,b,.,yl,v,0,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S031_CI,04/01/2024,06/23/2016,m,218348,384677,m1,i,291448,291448,d,yl,b,v,gs,.,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S031_CI,04/01/2024,06/23/2016,m,218348,384677,m1,i,304402,304402,c,bl,a,v,gl,v,0,-1,yl,v,0,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S031_CI,04/01/2024,06/23/2016,m,218348,384677,m1,i,307972,307972,d,bl,a,h,gl,h,1,0,yl,h,-1,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S031_CI,04/01/2024,06/23/2016,m,218348,384677,m1,i,309196,309196,c,bl,a,v,gl,h,1,0,yl,h,-1,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S031_CI,04/01/2024,06/23/2016,m,218348,384677,m1,i,313582,313582,c,ys,a,.,bl,h,1,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S031_CI,04/01/2024,06/23/2016,m,218348,384677,m1,i,324666,324666,c,gs,a,.,ys,.,1,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S031_CI,04/01/2024,06/23/2016,m,218348,384677,m1,i,325516,325516,d,gs,a,.,ys,.,1,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S031_CI,04/01/2024,06/23/2016,m,218348,384677,m1,i,326060,326060,d,ys,a,.,bl,h,1,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S031_CI,04/01/2024,06/23/2016,m,218348,384677,m1,i,327318,327318,d,yl,b,v,bl,h,0,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S031_CI,04/01/2024,06/23/2016,m,218348,384677,m1,i,330854,330854,c,ys,b,.,bl,h,0,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S031_CI,04/01/2024,06/23/2016,m,218348,384677,m1,i,337348,337348,c,yl,a,v,bl,h,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S031_CI,04/01/2024,06/23/2016,m,218348,384677,m1,i,340306,340306,c,gs,a,.,yl,v,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S031_CI,04/01/2024,06/23/2016,m,218348,384677,m1,i,347412,347412,d,ys,b,.,bl,v,1,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S031_CI,04/01/2024,06/23/2016,m,218348,384677,m1,i,349860,349860,c,ys,b,.,bl,v,1,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S031_CI,04/01/2024,06/23/2016,m,218348,384677,m1,i,354280,354280,d,ys,b,.,bl,v,1,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S031_CI,04/01/2024,06/23/2016,m,218348,384677,m1,i,354756,354756,c,ys,b,.,bl,v,1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S031_CI,04/01/2024,06/23/2016,m,218348,384677,m1,i,357408,357408,c,bs,b,.,bl,v,1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S031_CI,04/01/2024,06/23/2016,m,218348,384677,m1,i,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",230622,230622,.
BT_S031_CI,04/01/2024,06/23/2016,m,218348,384677,m1,i,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",251702,251702,.
BT_S031_CI,04/01/2024,06/23/2016,m,218348,384677,m1,i,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",252153,252153,a
BT_S031_CI,04/01/2024,06/23/2016,m,218348,384677,m1,i,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",260172,260172,a
BT_S031_CI,04/01/2024,06/23/2016,m,218348,384677,m1,i,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",260568,260568,a
BT_S031_CI,04/01/2024,06/23/2016,m,218348,384677,m1,i,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",266508,266508,a
BT_S031_CI,04/01/2024,06/23/2016,m,218348,384677,m1,i,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",271623,271623,a
BT_S031_CI,04/01/2024,06/23/2016,m,218348,384677,m1,i,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",272151,272151,a
BT_S031_CI,04/01/2024,06/23/2016,m,218348,384677,m1,i,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",273801,273801,c
BT_S031_CI,04/01/2024,06/23/2016,m,218348,384677,m1,i,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",274329,274329,c
BT_S031_CI,04/01/2024,06/23/2016,m,218348,384677,m1,i,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",279675,279675,a
BT_S031_CI,04/01/2024,06/23/2016,m,218348,384677,m1,i,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",280401,280401,a
BT_S031_CI,04/01/2024,06/23/2016,m,218348,384677,m1,i,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",281490,281490,c
BT_S031_CI,04/01/2024,06/23/2016,m,218348,384677,m1,i,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",282150,282150,c
BT_S031_CI,04/01/2024,06/23/2016,m,218348,384677,m1,i,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",283404,283404,c
BT_S031_CI,04/01/2024,06/23/2016,m,218348,384677,m1,i,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",304402,304402,.
BT_S031_CI,04/01/2024,06/23/2016,m,218348,384677,m1,i,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",306966,306966,c
BT_S031_CI,04/01/2024,06/23/2016,m,218348,384677,m1,i,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",310266,310266,a
BT_S031_CI,04/01/2024,06/23/2016,m,218348,384677,m1,i,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",342639,342639,c
BT_S031_CI,04/01/2024,06/23/2016,m,387566,520982,m2,i,434554,434554,c,bl,a,h,gl,h,0,-2,yl,v,1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S031_CI,04/01/2024,06/23/2016,m,387566,520982,m2,i,440980,440980,c,bs,a,.,bl,h,0,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S031_CI,04/01/2024,06/23/2016,m,387566,520982,m2,i,446012,446012,c,ys,a,.,bl,h,0,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S031_CI,04/01/2024,06/23/2016,m,387566,520982,m2,i,467500,467500,c,gs,a,.,bs,.,1,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S031_CI,04/01/2024,06/23/2016,m,387566,520982,m2,i,472532,472532,d,bs,a,.,bl,h,0,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S031_CI,04/01/2024,06/23/2016,m,387566,520982,m2,i,472566,472566,d,gs,a,.,bs,.,0,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S031_CI,04/01/2024,06/23/2016,m,387566,520982,m2,i,473620,473620,d,ys,a,.,bl,h,0,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S031_CI,04/01/2024,06/23/2016,m,387566,520982,m2,i,474368,474368,c,ys,a,.,bl,h,0,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S031_CI,04/01/2024,06/23/2016,m,387566,520982,m2,i,476884,476884,c,bs,a,.,bl,h,0,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S031_CI,04/01/2024,06/23/2016,m,387566,520982,m2,i,476918,476918,c,gs,a,.,bs,.,0,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S031_CI,04/01/2024,06/23/2016,m,387566,520982,m2,i,477020,477020,d,gs,a,.,bs,.,0,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S031_CI,04/01/2024,06/23/2016,m,387566,520982,m2,i,481236,481236,c,gs,a,.,ys,.,0,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S031_CI,04/01/2024,06/23/2016,m,387566,520982,m2,i,500820,500820,d,yl,b,v,bl,h,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S031_CI,04/01/2024,06/23/2016,m,387566,520982,m2,i,505750,505750,c,yl,b,v,bl,h,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S031_CI,04/01/2024,06/23/2016,m,387566,520982,m2,i,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",434554,434554,.
BT_S031_CI,04/01/2024,06/23/2016,m,387566,520982,m2,i,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",466072,466072,a
BT_S031_CI,04/01/2024,06/23/2016,m,387566,520982,m2,i,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",471274,471274,c
BT_S031_CI,04/01/2024,06/23/2016,m,387566,520982,m2,i,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",483310,483310,c
BT_S031_CI,04/01/2024,06/23/2016,m,387566,520982,m2,i,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",484568,484568,c
BT_S031_CI,04/01/2024,06/23/2016,m,387566,520982,m2,i,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",485588,485588,c
BT_S031_CI,04/01/2024,06/23/2016,m,387566,520982,m2,i,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",487866,487866,a
BT_S031_CI,04/01/2024,06/23/2016,m,387566,520982,m2,i,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",491980,491980,c
BT_S031_CI,04/01/2024,06/23/2016,m,387566,520982,m2,i,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",498440,498440,a
BT_S031_CI,04/01/2024,06/23/2016,m,387566,520982,m2,i,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",510000,510000,a
BT_S031_CI,04/01/2024,06/23/2016,m,387566,520982,m2,i,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",513672,513672,a
BT_S031_CI,04/01/2024,06/23/2016,m,387566,520982,m2,i,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",514046,514046,c
BT_S031_CI,04/01/2024,06/23/2016,m,387566,520982,m2,i,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",516290,516290,a
BT_S031_CI,04/01/2024,06/23/2016,m,387566,520982,m2,i,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",516596,516596,a
BT_S031_CI,04/01/2024,06/23/2016,m,387566,520982,m2,i,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",517684,517684,c
BT_S031_CI,04/01/2024,06/23/2016,m,387566,520982,m2,i,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",517820,517820,a
BT_S031_CI,04/01/2024,06/23/2016,m,387566,520982,m2,i,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",520030,520030,c
BT_S031_CI,04/01/2024,06/23/2016,m,521900,635052,m3,i,573682,573682,c,yl,a,v,bl,v,1,-1,bs,.,-1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S031_CI,04/01/2024,06/23/2016,m,521900,635052,m3,i,577762,577762,d,bl,b,v,yl,v,-1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S031_CI,04/01/2024,06/23/2016,m,521900,635052,m3,i,578986,578986,c,bl,b,v,yl,v,-2,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S031_CI,04/01/2024,06/23/2016,m,521900,635052,m3,i,580278,580278,c,gl,a,h,bl,v,-1,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S031_CI,04/01/2024,06/23/2016,m,521900,635052,m3,i,585106,585106,d,yl,a,v,bl,v,2,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S031_CI,04/01/2024,06/23/2016,m,521900,635052,m3,i,585140,585140,d,bs,b,.,yl,v,1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S031_CI,04/01/2024,06/23/2016,m,521900,635052,m3,i,585786,585786,c,yl,a,v,bl,v,2,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S031_CI,04/01/2024,06/23/2016,m,521900,635052,m3,i,585820,585820,c,bs,b,.,yl,v,1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S031_CI,04/01/2024,06/23/2016,m,521900,635052,m3,i,592824,592824,d,bs,b,.,yl,v,1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S031_CI,04/01/2024,06/23/2016,m,521900,635052,m3,i,597312,597312,c,ys,b,.,yl,v,1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S031_CI,04/01/2024,06/23/2016,m,521900,635052,m3,i,614346,614346,d,gl,a,v,bl,h,0,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S031_CI,04/01/2024,06/23/2016,m,521900,635052,m3,i,615434,615434,d,yl,a,h,bl,h,0,-2,ys,.,1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S031_CI,04/01/2024,06/23/2016,m,521900,635052,m3,i,619174,619174,c,yl,a,h,bl,h,0,-1,ys,.,1,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S031_CI,04/01/2024,06/23/2016,m,521900,635052,m3,i,624988,624988,c,gl,a,v,yl,h,0,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S031_CI,04/01/2024,06/23/2016,m,521900,635052,m3,i,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",573682,573682,.
BT_S031_CI,04/01/2024,06/23/2016,m,521900,635052,m3,i,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",586500,586500,a
BT_S031_CI,04/01/2024,06/23/2016,m,521900,635052,m3,i,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",587180,587180,c
BT_S031_CI,04/01/2024,06/23/2016,m,521900,635052,m3,i,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",600440,600440,a
BT_S031_CI,04/01/2024,06/23/2016,m,521900,635052,m3,i,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",601256,601256,c
BT_S031_CI,04/01/2024,06/23/2016,m,521900,635052,m3,i,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",606016,606016,a
BT_S031_CI,04/01/2024,06/23/2016,m,521900,635052,m3,i,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",619174,619174,.
BT_S031_CI,04/01/2024,06/23/2016,m,521900,635052,m3,i,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",625362,625362,a
BT_S031_CI,04/01/2024,06/23/2016,m,521900,635052,m3,i,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",625770,625770,a
BT_S031_CI,04/01/2024,06/23/2016,m,521900,635052,m3,i,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",626586,626586,a
BT_S031_CI,04/01/2024,06/23/2016,m,521900,635052,m3,i,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",627164,627164,c
BT_S031_CI,04/01/2024,06/23/2016,m,521900,635052,m3,i,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",627708,627708,c
BT_S031_CI,04/01/2024,06/23/2016,m,521900,635052,m3,i,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",628694,628694,c
BT_S031_CI,04/01/2024,06/23/2016,m,642525,721719,m4,i,646646,646646,c,bs,a,.,gl,h,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S031_CI,04/01/2024,06/23/2016,m,642525,721719,m4,i,649739,649739,d,bs,a,.,gl,h,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S031_CI,04/01/2024,06/23/2016,m,642525,721719,m4,i,650726,650726,c,bs,a,.,gl,h,-1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S031_CI,04/01/2024,06/23/2016,m,642525,721719,m4,i,653378,653378,c,gs,a,.,gl,h,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S031_CI,04/01/2024,06/23/2016,m,642525,721719,m4,i,659600,659600,c,bl,a,v,bs,.,1,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S031_CI,04/01/2024,06/23/2016,m,642525,721719,m4,i,691695,691695,c,yl,b,v,bs,.,-1,1,gs,.,1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S031_CI,04/01/2024,06/23/2016,m,642525,721719,m4,i,695198,695198,c,ys,a,.,yl,v,2,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S031_CI,04/01/2024,06/23/2016,m,642525,721719,m4,i,697645,697645,d,ys,a,.,yl,v,2,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S031_CI,04/01/2024,06/23/2016,m,642525,721719,m4,i,699142,699142,d,yl,b,v,bs,.,-1,1,gs,.,1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S031_CI,04/01/2024,06/23/2016,m,642525,721719,m4,i,701590,701590,c,ys,b,.,bs,.,0,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S031_CI,04/01/2024,06/23/2016,m,642525,721719,m4,i,703596,703596,c,yl,a,v,ys,.,-1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S031_CI,04/01/2024,06/23/2016,m,642525,721719,m4,i,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",646646,646646,.
BT_S031_CI,04/01/2024,06/23/2016,m,642525,721719,m4,i,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",650726,650726,.
BT_S031_CI,04/01/2024,06/23/2016,m,642525,721719,m4,i,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",664020,664020,a
BT_S031_CI,04/01/2024,06/23/2016,m,642525,721719,m4,i,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",667556,667556,c
BT_S031_CI,04/01/2024,06/23/2016,m,642525,721719,m4,i,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",668270,668270,c
BT_S031_CI,04/01/2024,06/23/2016,m,642525,721719,m4,i,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",670004,670004,a
BT_S031_CI,04/01/2024,06/23/2016,m,642525,721719,m4,i,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",673302,673302,a
BT_S031_CI,04/01/2024,06/23/2016,m,642525,721719,m4,i,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",675886,675886,a
BT_S031_CI,04/01/2024,06/23/2016,m,642525,721719,m4,i,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",678096,678096,c
