ID_id,ID_tdate,ID_bdate,ID_sex,Task_onset,Task_offset,Task_model_type,Task_correct_final_ci,Construct_Action_onset,Construct_Action_offset,Construct_Action_action_cd,Construct_Action_target_rgbls,Construct_Action_verticality_ab,Construct_Action_orientation_longblock_hv,Construct_Action_relation1_color_rgbls,Construct_Action_relation1_orientation_hv,Construct_Action_relation1_frontback_offset,Construct_Action_relation1_leftright_offset,Construct_Action_relation2_color_rgbls,Construct_Action_relation2_orientation_hv,Construct_Action_relation2_frontback_offset,Construct_Action_relation2_leftright_offset,Construct_Action_relation3_color_rgbls,Construct_Action_relation3_orientation_hv,Construct_Action_relation3_frontback_offset,Construct_Action_relation3_leftright_offset,Construct_Action_relation4_color_rgbls,Construct_Action_relation4_orientation_hv,Construct_Action_relation4_frontback_offset,Construct_Action_relation4_leftright_offset,Construct_Action_relation5_color_rgbls,Construct_Action_relation5_orientation_hv,Construct_Action_relation5_frontback_offset,Construct_Action_relation5_leftright_offset,Construct_Action_relation6_color_rgbls,Construct_Action_relation6_orientation_hv,Construct_Action_relation6_frontback_offset,Construct_Action_relation6_leftright_offset,Perspective_Orienting_onset,Perspective_Orienting_offset,Perspective_Orienting_direction_lr
BT_S018_AD,3/20/2024,03/24/2001,f,483752,550562,m3,c,505410,505410,d,gs,a,.,yl,h,1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S018_AD,3/20/2024,03/24/2001,f,483752,550562,m3,c,511496,511496,c,gl,a,v,yl,h,0,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S018_AD,3/20/2024,03/24/2001,f,483752,550562,m3,c,532270,532270,c,ys,b,.,yl,h,1,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S018_AD,3/20/2024,03/24/2001,f,483752,550562,m3,c,532304,532304,c,bl,b,v,yl,h,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S018_AD,3/20/2024,03/24/2001,f,483752,550562,m3,c,532338,532338,c,bs,b,.,yl,h,1,-2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S018_AD,3/20/2024,03/24/2001,f,483752,550562,m3,c,540056,540056,c,gs,b,.,yl,v,2,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S018_AD,3/20/2024,03/24/2001,f,483752,550562,m3,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",500616,500616,.
BT_S018_AD,3/20/2024,03/24/2001,f,483752,550562,m3,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",520064,520064,c
BT_S018_AD,3/20/2024,03/24/2001,f,483752,550562,m3,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",521220,521220,a
BT_S018_AD,3/20/2024,03/24/2001,f,483752,550562,m3,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",536826,536826,c
BT_S018_AD,3/20/2024,03/24/2001,f,483752,550562,m3,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",541688,541688,c
BT_S018_AD,3/20/2024,03/24/2001,f,483752,550562,m3,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",546618,546618,c
BT_S018_AD,3/20/2024,03/24/2001,f,555866,599216,m4,c,580244,580244,c,bs,a,.,yl,v,1,-1,gl,v,1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S018_AD,3/20/2024,03/24/2001,f,555866,599216,m4,c,581842,581842,c,ys,a,.,yl,v,1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S018_AD,3/20/2024,03/24/2001,f,555866,599216,m4,c,586058,586058,c,bl,a,h,bs,.,0,0,ys,.,0,-2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S018_AD,3/20/2024,03/24/2001,f,555866,599216,m4,c,594524,594524,c,gs,a,.,gl,v,1,-1,yl,v,1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S018_AD,3/20/2024,03/24/2001,f,555866,599216,m4,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",580244,580244,.
BT_S018_AD,3/20/2024,03/24/2001,f,555866,599216,m4,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",587962,587962,c
BT_S018_AD,3/20/2024,03/24/2001,f,555866,599216,m4,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",591022,591022,c
BT_S018_AD,3/20/2024,03/24/2001,f,555866,599216,m4,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",597210,597210,c
BT_S018_AD,3/20/2024,03/24/2001,f,610946,696932,m5,c,630428,630428,c,yl,a,h,ys,.,0,-1,rl,v,1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S018_AD,3/20/2024,03/24/2001,f,610946,696932,m5,c,639200,639200,c,bl,a,h,rl,h,-1,-2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S018_AD,3/20/2024,03/24/2001,f,610946,696932,m5,c,659702,659702,c,gs,a,.,yl,v,1,-1,bl,h,1,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S018_AD,3/20/2024,03/24/2001,f,610946,696932,m5,c,659736,659736,c,rs,a,.,gs,.,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S018_AD,3/20/2024,03/24/2001,f,610946,696932,m5,c,669154,669154,d,rs,a,.,gs,.,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S018_AD,3/20/2024,03/24/2001,f,610946,696932,m5,c,670514,670514,d,gs,a,.,yl,h,1,1,bl,v,-2,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S018_AD,3/20/2024,03/24/2001,f,610946,696932,m5,c,672350,672350,c,gl,a,h,yl,h,1,0,bl,v,-2,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S018_AD,3/20/2024,03/24/2001,f,610946,696932,m5,c,674492,674492,c,rs,a,.,gl,h,0,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S018_AD,3/20/2024,03/24/2001,f,610946,696932,m5,c,676226,676226,c,bs,a,.,gl,h,0,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S018_AD,3/20/2024,03/24/2001,f,610946,696932,m5,c,687548,687548,c,gs,b,.,bl,v,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S018_AD,3/20/2024,03/24/2001,f,610946,696932,m5,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",630428,630428,.
BT_S018_AD,3/20/2024,03/24/2001,f,610946,696932,m5,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",634100,634100,c
BT_S018_AD,3/20/2024,03/24/2001,f,610946,696932,m5,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",662592,662592,c
BT_S018_AD,3/20/2024,03/24/2001,f,610946,696932,m5,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",688500,688500,c
BT_S018_AD,3/20/2024,03/24/2001,f,610946,696932,m5,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",689521,689521,a
BT_S018_AD,3/20/2024,03/24/2001,f,610946,696932,m5,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",691186,691186,c
BT_S018_AD,3/20/2024,03/24/2001,f,610946,696932,m5,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",693226,693226,c
BT_S018_AD,3/20/2024,03/24/2001,f,703834,846090,m6,c,718046,718046,c,yl,a,h,ys,.,0,-1,gl,v,0,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S018_AD,3/20/2024,03/24/2001,f,703834,846090,m6,c,722296,722296,c,bl,a,h,yl,h,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S018_AD,3/20/2024,03/24/2001,f,703834,846090,m6,c,739908,739908,c,rs,a,.,bl,v,0,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S018_AD,3/20/2024,03/24/2001,f,703834,846090,m6,c,742356,742356,c,bs,a,.,bl,v,0,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S018_AD,3/20/2024,03/24/2001,f,703834,846090,m6,c,745110,745110,c,rl,a,h,rs,.,0,-1,bs,.,0,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S018_AD,3/20/2024,03/24/2001,f,703834,846090,m6,c,749666,749666,d,rl,a,h,rs,.,0,-1,bs,.,0,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S018_AD,3/20/2024,03/24/2001,f,703834,846090,m6,c,751842,751842,d,rs,a,.,bl,v,0,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S018_AD,3/20/2024,03/24/2001,f,703834,846090,m6,c,754392,754392,c,rs,a,.,bl,v,-1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S018_AD,3/20/2024,03/24/2001,f,703834,846090,m6,c,757894,757894,c,rl,a,h,bs,.,0,1,rs,.,1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S018_AD,3/20/2024,03/24/2001,f,703834,846090,m6,c,770610,770610,d,rl,a,h,rs,.,-1,1,bs,.,0,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S018_AD,3/20/2024,03/24/2001,f,703834,846090,m6,c,798694,798694,d,rs,a,.,bl,v,1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S018_AD,3/20/2024,03/24/2001,f,703834,846090,m6,c,799510,799510,d,bs,a,.,bl,v,0,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S018_AD,3/20/2024,03/24/2001,f,703834,846090,m6,c,806480,806480,d,bl,a,v,yl,v,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S018_AD,3/20/2024,03/24/2001,f,703834,846090,m6,c,816748,816748,c,bl,a,v,yl,v,0,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S018_AD,3/20/2024,03/24/2001,f,703834,846090,m6,c,819910,819910,c,rs,a,.,yl,v,0,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S018_AD,3/20/2024,03/24/2001,f,703834,846090,m6,c,822256,822256,c,rl,a,h,rs,.,0,-1,bl,v,0,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S018_AD,3/20/2024,03/24/2001,f,703834,846090,m6,c,830994,830994,d,rl,a,h,rs,.,0,-1,bl,v,0,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S018_AD,3/20/2024,03/24/2001,f,703834,846090,m6,c,832218,832218,c,rl,a,h,rs,.,1,-1,bl,v,1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S018_AD,3/20/2024,03/24/2001,f,703834,846090,m6,c,837828,837828,c,gs,a,.,bl,h,0,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S018_AD,3/20/2024,03/24/2001,f,703834,846090,m6,c,842180,842180,c,bs,a,.,rs,.,1,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S018_AD,3/20/2024,03/24/2001,f,703834,846090,m6,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",718046,718046,.
BT_S018_AD,3/20/2024,03/24/2001,f,703834,846090,m6,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",733210,733210,a
BT_S018_AD,3/20/2024,03/24/2001,f,703834,846090,m6,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",760886,760886,c
BT_S018_AD,3/20/2024,03/24/2001,f,703834,846090,m6,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",764218,764218,a
BT_S018_AD,3/20/2024,03/24/2001,f,703834,846090,m6,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",765000,765000,a
BT_S018_AD,3/20/2024,03/24/2001,f,703834,846090,m6,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",765782,765782,a
BT_S018_AD,3/20/2024,03/24/2001,f,703834,846090,m6,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",776186,776186,a
BT_S018_AD,3/20/2024,03/24/2001,f,703834,846090,m6,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",777716,777716,c
BT_S018_AD,3/20/2024,03/24/2001,f,703834,846090,m6,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",782272,782272,c
BT_S018_AD,3/20/2024,03/24/2001,f,703834,846090,m6,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",793560,793560,c
BT_S018_AD,3/20/2024,03/24/2001,f,703834,846090,m6,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",794682,794682,a
BT_S018_AD,3/20/2024,03/24/2001,f,703834,846090,m6,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",795090,795090,a
BT_S018_AD,3/20/2024,03/24/2001,f,703834,846090,m6,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",803726,803726,a
BT_S018_AD,3/20/2024,03/24/2001,f,703834,846090,m6,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",803965,803965,a
BT_S018_AD,3/20/2024,03/24/2001,f,703834,846090,m6,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",824058,824058,c
BT_S018_AD,3/20/2024,03/24/2001,f,703834,846090,m6,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",830076,830076,a
BT_S018_AD,3/20/2024,03/24/2001,f,703834,846090,m6,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",832626,832626,c
BT_S018_AD,3/20/2024,03/24/2001,f,703834,846090,m6,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",838712,838712,c
BT_S018_AD,3/20/2024,03/24/2001,f,703834,846090,m6,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",842894,842894,c
BT_S018_AD,3/20/2024,03/24/2001,f,854896,1066138,m7,c,861186,861186,c,ys,a,.,yl,h,-1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S018_AD,3/20/2024,03/24/2001,f,854896,1066138,m7,c,868292,868292,c,bs,a,.,yl,h,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S018_AD,3/20/2024,03/24/2001,f,854896,1066138,m7,c,879716,879716,d,bs,a,.,yl,h,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S018_AD,3/20/2024,03/24/2001,f,854896,1066138,m7,c,894608,894608,c,gs,b,.,bl,h,0,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S018_AD,3/20/2024,03/24/2001,f,854896,1066138,m7,c,898790,898790,c,ys,b,.,bl,h,0,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S018_AD,3/20/2024,03/24/2001,f,854896,1066138,m7,c,902394,902394,c,gl,a,v,bl,h,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S018_AD,3/20/2024,03/24/2001,f,854896,1066138,m7,c,921196,921196,c,rl,a,v,bl,h,-1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S018_AD,3/20/2024,03/24/2001,f,854896,1066138,m7,c,927486,927486,d,ys,b,.,bl,v,1,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S018_AD,3/20/2024,03/24/2001,f,854896,1066138,m7,c,930818,930818,c,yl,b,h,bl,v,1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S018_AD,3/20/2024,03/24/2001,f,854896,1066138,m7,c,935646,935646,d,rl,a,h,bl,v,1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S018_AD,3/20/2024,03/24/2001,f,854896,1066138,m7,c,943160,943160,c,ys,b,.,gl,v,1,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S018_AD,3/20/2024,03/24/2001,f,854896,1066138,m7,c,954992,954992,c,rs,a,.,bl,v,1,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S018_AD,3/20/2024,03/24/2001,f,854896,1066138,m7,c,985864,985864,d,ys,b,.,gl,h,0,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S018_AD,3/20/2024,03/24/2001,f,854896,1066138,m7,c,988176,988176,d,yl,b,v,bl,h,1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S018_AD,3/20/2024,03/24/2001,f,854896,1066138,m7,c,992834,992834,c,ys,b,.,gl,h,-1,-2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S018_AD,3/20/2024,03/24/2001,f,854896,1066138,m7,c,992868,992868,c,yl,b,h,bl,v,-1,-2,ys,.,-1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S018_AD,3/20/2024,03/24/2001,f,854896,1066138,m7,c,995010,995010,d,gl,a,h,bl,v,1,-1,ys,.,1,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S018_AD,3/20/2024,03/24/2001,f,854896,1066138,m7,c,996132,996132,d,ys,a,.,yl,h,1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S018_AD,3/20/2024,03/24/2001,f,854896,1066138,m7,c,997288,997288,c,ys,a,.,yl,h,1,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S018_AD,3/20/2024,03/24/2001,f,854896,1066138,m7,c,999770,999770,c,gl,a,h,bl,v,1,-1,ys,.,1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S018_AD,3/20/2024,03/24/2001,f,854896,1066138,m7,c,1004462,1004462,c,bs,b,.,ys,.,1,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S018_AD,3/20/2024,03/24/2001,f,854896,1066138,m7,c,1022176,1022176,d,yl,b,h,bl,v,1,2,ys,.,1,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S018_AD,3/20/2024,03/24/2001,f,854896,1066138,m7,c,1023230,1023230,c,yl,b,h,bl,v,1,1,ys,.,1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S018_AD,3/20/2024,03/24/2001,f,854896,1066138,m7,c,1056516,1056516,c,rl,a,h,ys,.,0,-2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S018_AD,3/20/2024,03/24/2001,f,854896,1066138,m7,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",861186,861186,.
BT_S018_AD,3/20/2024,03/24/2001,f,854896,1066138,m7,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",894608,894608,.
BT_S018_AD,3/20/2024,03/24/2001,f,854896,1066138,m7,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",923338,923338,a
BT_S018_AD,3/20/2024,03/24/2001,f,854896,1066138,m7,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",940100,940100,a
BT_S018_AD,3/20/2024,03/24/2001,f,854896,1066138,m7,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",944078,944078,c
BT_S018_AD,3/20/2024,03/24/2001,f,854896,1066138,m7,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",950538,950538,c
BT_S018_AD,3/20/2024,03/24/2001,f,854896,1066138,m7,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",952136,952136,a
BT_S018_AD,3/20/2024,03/24/2001,f,854896,1066138,m7,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",955264,955264,c
BT_S018_AD,3/20/2024,03/24/2001,f,854896,1066138,m7,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",959208,959208,a
BT_S018_AD,3/20/2024,03/24/2001,f,854896,1066138,m7,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",963152,963152,c
BT_S018_AD,3/20/2024,03/24/2001,f,854896,1066138,m7,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",968388,968388,a
BT_S018_AD,3/20/2024,03/24/2001,f,854896,1066138,m7,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",972638,972638,c
BT_S018_AD,3/20/2024,03/24/2001,f,854896,1066138,m7,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",975019,975019,a
BT_S018_AD,3/20/2024,03/24/2001,f,854896,1066138,m7,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",976038,976038,a
BT_S018_AD,3/20/2024,03/24/2001,f,854896,1066138,m7,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",976310,976310,a
BT_S018_AD,3/20/2024,03/24/2001,f,854896,1066138,m7,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",988040,988040,c
BT_S018_AD,3/20/2024,03/24/2001,f,854896,1066138,m7,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",991644,991644,a
BT_S018_AD,3/20/2024,03/24/2001,f,854896,1066138,m7,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1010820,1010820,a
BT_S018_AD,3/20/2024,03/24/2001,f,854896,1066138,m7,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1016430,1016430,a
BT_S018_AD,3/20/2024,03/24/2001,f,854896,1066138,m7,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1024658,1024658,c
BT_S018_AD,3/20/2024,03/24/2001,f,854896,1066138,m7,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1026732,1026732,c
BT_S018_AD,3/20/2024,03/24/2001,f,854896,1066138,m7,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1028636,1028636,c
BT_S018_AD,3/20/2024,03/24/2001,f,854896,1066138,m7,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1031798,1031798,c
BT_S018_AD,3/20/2024,03/24/2001,f,854896,1066138,m7,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1040468,1040468,c
BT_S018_AD,3/20/2024,03/24/2001,f,854896,1066138,m7,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1044888,1044888,c
BT_S018_AD,3/20/2024,03/24/2001,f,854896,1066138,m7,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1046010,1046010,c
BT_S018_AD,3/20/2024,03/24/2001,f,854896,1066138,m7,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1046962,1046962,a
BT_S018_AD,3/20/2024,03/24/2001,f,854896,1066138,m7,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1047404,1047404,a
BT_S018_AD,3/20/2024,03/24/2001,f,854896,1066138,m7,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1049274,1049274,a
BT_S018_AD,3/20/2024,03/24/2001,f,854896,1066138,m7,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1053966,1053966,a
BT_S018_AD,3/20/2024,03/24/2001,f,854896,1066138,m7,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1059746,1059746,a
BT_S018_AD,3/20/2024,03/24/2001,f,854896,1066138,m7,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1061310,1061310,a
BT_S018_AD,3/20/2024,03/24/2001,f,1072496,1298392,m8,c,1082662,1082662,c,gs,a,.,gl,h,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S018_AD,3/20/2024,03/24/2001,f,1072496,1298392,m8,c,1087082,1087082,c,yl,a,v,gs,.,-1,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S018_AD,3/20/2024,03/24/2001,f,1072496,1298392,m8,c,1102076,1102076,c,bl,a,v,gl,h,-1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S018_AD,3/20/2024,03/24/2001,f,1072496,1298392,m8,c,1102110,1102110,c,bs,a,.,bl,v,1,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S018_AD,3/20/2024,03/24/2001,f,1072496,1298392,m8,c,1107210,1107210,c,ys,a,.,bs,.,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S018_AD,3/20/2024,03/24/2001,f,1072496,1298392,m8,c,1115370,1115370,c,rl,b,h,bl,h,0,-2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S018_AD,3/20/2024,03/24/2001,f,1072496,1298392,m8,c,1125094,1125094,d,rl,b,v,bl,v,2,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S018_AD,3/20/2024,03/24/2001,f,1072496,1298392,m8,c,1151104,1151104,d,yl,a,h,gs,.,0,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S018_AD,3/20/2024,03/24/2001,f,1072496,1298392,m8,c,1153892,1153892,d,gs,a,.,gl,v,1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S018_AD,3/20/2024,03/24/2001,f,1072496,1298392,m8,c,1159230,1159230,c,yl,a,v,bl,h,-1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S018_AD,3/20/2024,03/24/2001,f,1072496,1298392,m8,c,1168104,1168104,c,rl,b,v,bl,h,0,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S018_AD,3/20/2024,03/24/2001,f,1072496,1298392,m8,c,1179562,1179562,d,yl,a,h,bl,v,1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
